place_id,place_name,coords,geometry
"{'place_id': '810e12ec4af983de', 'coordinates': {'type': 'Point', 'coordinates': [26.2233, -29.1182]}}","Bloemfontein, South Africa","[26.0019056, -29.2319585, 26.4243136, -28.9812176]",POINT (26.213109600000003 -29.10658805)
"{'place_id': '8b9ec16fdc0d7e55', 'coordinates': {'type': 'Point', 'coordinates': [18.49730636, -33.98570677]}}","Cape Town, South Africa","[18.3180332, -34.35839, 18.6600898, -33.8849254]",POINT (18.4241 -33.9249)
"{'place_id': '8b9ec16fdc0d7e55', 'coordinates': {'type': 'Point', 'coordinates': [18.41104746, -33.92938496]}}","Cape Town, South Africa","[18.3180332, -34.35839, 18.6600898, -33.8849254]",POINT (18.4241 -33.9249)
"{'coordinates': {'type': 'Point', 'coordinates': [27.9311, -26.677]}, 'place_id': '557dd67203c6e04c'}","Vereeniging, South Africa","[27.8525058, -26.7255165, 28.0249225, -26.5247946]",POINT (27.93871415 -26.625155550000002)
"{'coordinates': {'type': 'Point', 'coordinates': [30.9998, -29.8502]}, 'place_id': '9d7cae88ff6a29f5'}","Durban, South Africa","[30.8789097, -30.055938, 31.0662492, -29.7453336]",POINT (30.97257945 -29.9006358)
"{'coordinates': {'type': 'Point', 'coordinates': [26.22897593, -29.08960256]}, 'place_id': '810e12ec4af983de'}","Bloemfontein, South Africa","[26.0019056, -29.2319585, 26.4243136, -28.9812176]",POINT (26.213109600000003 -29.10658805)
{'place_id': '07d9f3ade1085001'},1 Military Hospital,"[28.161601112435054, -25.77797307357801, 28.161601112435054, -25.77797307357801]",POINT (28.161601112435054 -25.77797307357801)
"{'coordinates': {'type': 'Point', 'coordinates': [28.0102724, -26.2019151]}, 'place_id': 'e564d30dc173d2a8'}","Johannesburg, South Africa","[27.7518557, -26.5126489, 28.1843404, -26.0396281]",POINT (27.968098050000002 -26.276138500000002)
{'place_id': '1ac905b02e1976f0'},"Ratanda, South Africa","[28.3117276, -26.5809359, 28.3397315, -26.544508]",POINT (28.32572955 -26.56272195)
"{'coordinates': {'type': 'Point', 'coordinates': [27.99891999, -26.28088168]}, 'place_id': 'e564d30dc173d2a8'}","Johannesburg, South Africa","[27.7518557, -26.5126489, 28.1843404, -26.0396281]",POINT (27.968098050000002 -26.276138500000002)
{'place_id': 'f704de521fc59dd4'},"Kgotsong, South Africa","[26.633706, -27.4024367, 26.6683413, -27.3564723]",POINT (26.65102365 -27.3794545)
{'place_id': '07d9e034f0087000'},KwaXimba Tribal Authority,"[30.638758, -29.663362, 30.638758, -29.663362]",POINT (30.638758 -29.663362)
{'place_id': '07d9de8066087000'},Lakeside Estate,"[27.889048, -26.518895, 27.889048, -26.518895]",POINT (27.889048 -26.518895)
{'place_id': '0fc2fd52f195e000'},Thaba Eco Hotel & Spa,"[28.0299908049995, -26.29926125290087, 28.0299908049995, -26.29926125290087]",POINT (28.0299908049995 -26.29926125290087)
"{'coordinates': {'type': 'Point', 'coordinates': [18.44274044, -33.92902888]}, 'place_id': '8b9ec16fdc0d7e55'}","Cape Town, South Africa","[18.3180332, -34.35839, 18.6600898, -33.8849254]",POINT (18.4241 -33.9249)
{'place_id': '0b3d78b72654b000'},Heideveld Train Station,"[18.562487, -33.96948, 18.562487, -33.96948]",POINT (18.562487 -33.96948)
{'place_id': '0fc2991f90547000'},Montecasino,"[28.012937, -26.024422, 28.012937, -26.024422]",POINT (28.012937 -26.024422)
"{'coordinates': {'type': 'Point', 'coordinates': [26.2233, -29.1182]}, 'place_id': '810e12ec4af983de'}","Bloemfontein, South Africa","[26.0019056, -29.2319585, 26.4243136, -28.9812176]",POINT (26.213109600000003 -29.10658805)
"{'coordinates': {'type': 'Point', 'coordinates': [28.0, -26.0]}, 'place_id': 'd73e8f8ebdd03aff'}","Randburg, South Africa","[27.8925632, -26.1368652, 28.0223519, -25.9025742]",POINT (27.95745755 -26.0197197)
"{'coordinates': {'type': 'Point', 'coordinates': [29.450365, -23.903953]}, 'place_id': 'd0848b8367022de8'}","Polokwane, South Africa","[29.3915768, -23.9976483, 29.5624256, -23.8348207]",POINT (29.4770012 -23.9162345)
"{'coordinates': {'type': 'Point', 'coordinates': [23.04418, -27.69911]}, 'place_id': 'f88356c00e0dff05'}","Kathu, South Africa","[23.0314903, -27.716151, 23.0664951, -27.6808643]",POINT (23.048992699999996 -27.69850765)
{'place_id': '07d9cb48dd487003'},Vereeniging Mediclinic,"[27.92848363825303, -26.667958355435353, 27.92848363825303, -26.667958355435353]",POINT (27.92848363825303 -26.667958355435353)
{'place_id': 'da250e977dcc105a'},"Glencoe, South Africa","[30.1278364, -28.2089718, 30.190647, -28.1565768]",POINT (30.159241700000003 -28.182774299999995)
"{'coordinates': {'type': 'Point', 'coordinates': [28.28081337, -25.78834806]}, 'place_id': '0e587c59401d0a27'}","Pretoria, South Africa","[27.9483035, -25.9157727, 28.4198285, -25.5894376]",POINT (28.184066 -25.75260515)
"{'coordinates': {'type': 'Point', 'coordinates': [18.6667, -33.9333]}, 'place_id': 'fb0076b27a293f79'}","Kuils River, South Africa","[18.6562823, -33.9945276, 18.7455047, -33.9070668]",POINT (18.7008935 -33.9507972)
"{'coordinates': {'type': 'Point', 'coordinates': [26.20308368, -29.10493052]}, 'place_id': '810e12ec4af983de'}","Bloemfontein, South Africa","[26.0019056, -29.2319585, 26.4243136, -28.9812176]",POINT (26.213109600000003 -29.10658805)
"{'coordinates': {'type': 'Point', 'coordinates': [28.14060929, -25.93800347]}, 'place_id': '46c1b1ab24d7e11a'}","Midrand, South Africa","[28.0140761, -26.0572574, 28.1930256, -25.9195514]",POINT (28.10355085 -25.9884044)
{'place_id': '07d9d840eb085001'},Pretoria,"[28.195300926935854, -25.879501591563095, 28.195300926935854, -25.879501591563095]",POINT (28.195300926935854 -25.879501591563095)
{'place_id': '07d9e52ca2486000'},Communica,"[28.143240805681618, -25.929601208556118, 28.143240805681618, -25.929601208556118]",POINT (28.143240805681618 -25.929601208556118)
{'place_id': '07d9e9162cc81002'},Kleinkranz Beach,"[22.528184830494897, -33.98637063912315, 22.528184830494897, -33.98637063912315]",POINT (22.528184830494897 -33.98637063912315)
{'place_id': 'b41ec970831960c6'},"Humansdorp, South Africa","[24.7131348, -34.0398623, 24.7960521, -33.9972191]",POINT (24.754593449999998 -34.0185407)
{'place_id': '07d9ede854488002'},Absa Bank Primrose,"[28.156397, -26.191288, 28.156397, -26.191288]",POINT (28.156397 -26.191288)
{'place_id': '0acf435ca5962000'},Westlake Eco Estate,"[28.143464, -26.100116, 28.143464, -26.100116]",POINT (28.143464 -26.100116)
{'place_id': 'c8493e01772a0ae1'},"Onrus, South Africa","[19.1447621, -34.4225893, 19.20619, -34.3972396]",POINT (19.17547605 -34.40991445)
"{'place_id': '0e587c59401d0a27', 'coordinates': {'type': 'Point', 'coordinates': [28.1893022, -25.7469887]}}","Pretoria, South Africa","[27.9483035, -25.9157727, 28.4198285, -25.5894376]",POINT (28.184066 -25.75260515)
"{'place_id': 'fb4d9b85c6daedc1', 'coordinates': {'type': 'Point', 'coordinates': [28.4641283, -26.4162193]}}","Nigel, South Africa","[28.3402051, -26.4724026, 28.5549008, -26.309542]",POINT (28.44755295 -26.3909723)
"{'place_id': '4ec9da6f844e59df', 'coordinates': {'type': 'Point', 'coordinates': [27.7667, -26.1]}}","Krugersdorp, South Africa","[27.6133572, -26.1811025, 27.8401902, -26.0231441]",POINT (27.7267737 -26.102123300000002)
"{'place_id': 'e564d30dc173d2a8', 'coordinates': {'type': 'Point', 'coordinates': [28.03713802, -26.26619242]}}","Johannesburg, South Africa","[27.7518557, -26.5126489, 28.1843404, -26.0396281]",POINT (27.968098050000002 -26.276138500000002)
{'place_id': '8d00ee803178cf1b'},"Adams Mission, South Africa","[30.8064412, -30.0428531, 30.8250128, -30.021759]",POINT (30.815727 -30.03230605)
{'place_id': '0fc376bfa0d41000'},Jumbo Cash And Carry Philippi,"[18.607743147330968, -34.00451440481176, 18.607743147330968, -34.00451440481176]",POINT (18.607743147330968 -34.00451440481176)
"{'place_id': '178a87b8e2eaa375', 'coordinates': {'type': 'Point', 'coordinates': [28.02295303, -26.05333421]}}","Sandton, South Africa","[27.9829939, -26.1362658, 28.1382322, -25.9811502]",POINT (28.06061305 -26.058708)
"{'place_id': '7efc470da463c9f0', 'coordinates': {'type': 'Point', 'coordinates': [27.8667, -26.2167]}}","Soweto, South Africa","[27.7947598, -26.3054355, 27.9557837, -26.2074073]",POINT (27.875271750000007 -26.2564214)
{'place_id': '2b62ef6b2cc2374f'},"Dutywa, South Africa","[28.2779632, -32.1141547, 28.3319374, -32.081436]",POINT (28.3049503 -32.09779535)
{'place_id': '07d9f431cd488000'},Riversands,"[28.027397096157074, -25.961537165874613, 28.027397096157074, -25.961537165874613]",POINT (28.027397096157074 -25.961537165874613)
"{'place_id': '0e587c59401d0a27', 'coordinates': {'type': 'Point', 'coordinates': [28.19963, -25.75002]}}","Pretoria, South Africa","[27.9483035, -25.9157727, 28.4198285, -25.5894376]",POINT (28.184066 -25.75260515)
"{'place_id': '8b9ec16fdc0d7e55', 'coordinates': {'type': 'Point', 'coordinates': [18.37747693, -33.95281846]}}","Cape Town, South Africa","[18.3180332, -34.35839, 18.6600898, -33.8849254]",POINT (18.4241 -33.9249)
{'place_id': '0ea2a35882d45001'},Grub & Vine,"[18.41833, -33.92139, 18.41833, -33.92139]",POINT (18.41833 -33.92139)
{'place_id': '07d9db67ec881002'},Black River Park,"[18.47152276646985, -33.9349495438832, 18.47152276646985, -33.9349495438832]",POINT (18.47152276646985 -33.9349495438832)
"{'place_id': '8b9ec16fdc0d7e55', 'coordinates': {'type': 'Point', 'coordinates': [18.4245, -33.9255]}}","Cape Town, South Africa","[18.3180332, -34.35839, 18.6600898, -33.8849254]",POINT (18.4241 -33.9249)
{'place_id': '07d9e58b8ac85000'},Jungle Monkey Backpackers,"[29.54478552779991, -31.626189289238454, 29.54478552779991, -31.626189289238454]",POINT (29.54478552779991 -31.626189289238454)
"{'place_id': 'e564d30dc173d2a8', 'coordinates': {'type': 'Point', 'coordinates': [27.98977368, -26.17801065]}}","Johannesburg, South Africa","[27.7518557, -26.5126489, 28.1843404, -26.0396281]",POINT (27.968098050000002 -26.276138500000002)
{'place_id': 'ac495a526da36573'},"Masakhe, South Africa","[26.5566795, -31.5698572, 26.5703648, -31.550755]",POINT (26.563522149999997 -31.5603061)
"{'place_id': '8b9ec16fdc0d7e55', 'coordinates': {'type': 'Point', 'coordinates': [18.42163, -33.92058]}}","Cape Town, South Africa","[18.3180332, -34.35839, 18.6600898, -33.8849254]",POINT (18.4241 -33.9249)
{'place_id': '1855305de65f95e6'},"Sea Park, South Africa","[30.47039, -30.7092947, 30.494061, -30.6917406]",POINT (30.4822255 -30.700517650000005)
"{'place_id': '8b9ec16fdc0d7e55', 'coordinates': {'type': 'Point', 'coordinates': [18.42126, -33.93205]}}","Cape Town, South Africa","[18.3180332, -34.35839, 18.6600898, -33.8849254]",POINT (18.4241 -33.9249)
"{'place_id': '1d9b85f4cd86b224', 'coordinates': {'type': 'Point', 'coordinates': [18.63026717, -33.87398014]}}","Bellville, South Africa","[18.589352, -33.9412227, 18.6772826, -33.8393269]",POINT (18.6333173 -33.8902748)
{'place_id': '07d9f47e4cc87000'},Herman Immelmann - Athletics Stadium,"[28.173598746853376, -26.227798095171096, 28.173598746853376, -26.227798095171096]",POINT (28.173598746853376 -26.227798095171096)
"{'place_id': 'a52d60033b57c5c7', 'coordinates': {'type': 'Point', 'coordinates': [28.1473657, -26.2741249]}}","Alberton, South Africa","[28.05319, -26.3907475, 28.1504779, -26.2457648]",POINT (28.10183395 -26.31825615)
"{'place_id': '1744381d2805a216', 'coordinates': {'type': 'Point', 'coordinates': [27.82772564, -26.1639679]}}","Roodepoort, South Africa","[27.771294, -26.2656942, 27.9772907, -26.0197293]",POINT (27.87429235 -26.14271175)
{'place_id': '6a4c1c21cfef47eb'},"Bhongweni, South Africa","[29.4322872, -30.5540543, 29.4563822, -30.5349026]",POINT (29.4443347 -30.54447845)
{'place_id': '07d9d76bb8083001'},"Summer Square, North Beach,Durban","[31.032734540339906, -29.841480283459596, 31.032734540339906, -29.841480283459596]",POINT (31.032734540339906 -29.841480283459596)
"{'place_id': '178a87b8e2eaa375', 'coordinates': {'type': 'Point', 'coordinates': [28.06026209, -26.05933105]}}","Sandton, South Africa","[27.9829939, -26.1362658, 28.1382322, -25.9811502]",POINT (28.06061305 -26.058708)
"{'place_id': '8b9ec16fdc0d7e55', 'coordinates': {'type': 'Point', 'coordinates': [18.41649, -33.93525]}}","Cape Town, South Africa","[18.3180332, -34.35839, 18.6600898, -33.8849254]",POINT (18.4241 -33.9249)
{'place_id': '07d9f41f03880000'},Recovery Room,"[28.32981722544694, -26.145628994604515, 28.32981722544694, -26.145628994604515]",POINT (28.32981722544694 -26.145628994604515)
"{'coordinates': {'type': 'Point', 'coordinates': [18.9621091, -33.7342304]}, 'place_id': '27d279474c96cdeb'}","Paarl, South Africa","[18.9085789, -33.7831191, 19.0227242, -33.6733063]",POINT (18.965651549999997 -33.7282127)
"{'coordinates': {'type': 'Point', 'coordinates': [26.23044942, -29.07001332]}, 'place_id': '810e12ec4af983de'}","Bloemfontein, South Africa","[26.0019056, -29.2319585, 26.4243136, -28.9812176]",POINT (26.213109600000003 -29.10658805)
"{'coordinates': {'type': 'Point', 'coordinates': [28.104, -26.05]}, 'place_id': '178a87b8e2eaa375'}","Sandton, South Africa","[27.9829939, -26.1362658, 28.1382322, -25.9811502]",POINT (28.06061305 -26.058708)
"{'coordinates': {'type': 'Point', 'coordinates': [30.78125139, -29.82717973]}, 'place_id': '3531e62c4c090352'}","Pinetown, South Africa","[30.7168107, -29.897401, 30.9115717, -29.7774201]",POINT (30.8141912 -29.83741055)
"{'coordinates': {'type': 'Point', 'coordinates': [31.21666667, -29.53333333]}, 'place_id': '74b2aa05d95d374d'}","Ballito, South Africa","[31.1814119, -29.5723789, 31.22641, -29.5170926]",POINT (31.20391095 -29.544735750000005)
"{'coordinates': {'type': 'Point', 'coordinates': [25.49909811, -33.94594595]}, 'place_id': '79a7bff6781a7bf7'}","Ibhayi, South Africa","[25.5103988, -33.9101869, 25.6106232, -33.8293343]",POINT (25.560510999999998 -33.8697606)
{'place_id': '07d9e7fb10c82000'},Eersterust Civic center,"[28.344953504676873, -25.718036562116314, 28.344953504676873, -25.718036562116314]",POINT (28.344953504676873 -25.718036562116314)
"{'coordinates': {'type': 'Point', 'coordinates': [30.70736647, -23.30248938]}, 'place_id': 'd87ac30c37566a31'}","Giyani, South Africa","[30.6721401, -23.3299179, 30.7524893, -23.2826978]",POINT (30.7123147 -23.306307850000003)
"{'coordinates': {'type': 'Point', 'coordinates': [28.3472, -25.7072]}, 'place_id': 'f16913d3f6acb7f1'}","Mamelodi, South Africa","[28.3213448, -25.7363127, 28.4520433, -25.6853107]",POINT (28.38669405 -25.7108117)
"{'coordinates': {'type': 'Point', 'coordinates': [28.169057, -26.2098623]}, 'place_id': '1465fdb4074020c2'}","Germiston, South Africa","[28.119808, -26.3203251, 28.240063, -26.137332]",POINT (28.1799355 -26.228828550000003)
"{'coordinates': {'type': 'Point', 'coordinates': [31.0217663, -29.85951195]}, 'place_id': '9d7cae88ff6a29f5'}","Durban, South Africa","[30.8789097, -30.055938, 31.0662492, -29.7453336]",POINT (30.97257945 -29.9006358)
{'place_id': '07d9ef6feb887000'},Media 24 Central Sales,"[18.428847823305798, -33.917406444094254, 18.428847823305798, -33.917406444094254]",POINT (18.428847823305798 -33.917406444094254)
"{'coordinates': {'type': 'Point', 'coordinates': [27.9166053, -33.01635281]}, 'place_id': 'c257bb97f95ba4c8'}","East London, South Africa","[27.7630661, -33.1028619, 27.9520989, -32.941166]",POINT (27.8575825 -33.02201395)
{'place_id': '0fc2f5c04fd47005'},BP,"[27.984083989761537, -26.001094196343736, 27.984083989761537, -26.001094196343736]",POINT (27.984083989761537 -26.001094196343736)
{'place_id': 'f02c496521726e53'},"Ndevana, South Africa","[27.4872784, -32.9286144, 27.5220851, -32.8966972]",POINT (27.504681750000003 -32.912655799999996)
"{'coordinates': {'type': 'Point', 'coordinates': [30.4833, -30.7]}, 'place_id': '1855305de65f95e6'}","Sea Park, South Africa","[30.47039, -30.7092947, 30.494061, -30.6917406]",POINT (30.4822255 -30.700517650000005)
{'place_id': '5aade5721ce3c626'},"Colesberg, South Africa","[25.0487449, -30.7471057, 25.1430417, -30.6764272]",POINT (25.0958933 -30.71176645)
{'place_id': 'd7cea9078fbb8091'},"Malubelube, South Africa","[28.7440321, -30.3337247, 28.8986576, -30.2500489]",POINT (28.82134485 -30.291886800000004)
"{'coordinates': {'type': 'Point', 'coordinates': [29.41815, -30.53883]}, 'place_id': 'aa1b6835e757f335'}","Kokstad, South Africa","[29.3932623, -30.5687714, 29.4488896, -30.5150346]",POINT (29.421075950000006 -30.541902999999998)
"{'coordinates': {'type': 'Point', 'coordinates': [28.15388441, -25.88008178]}, 'place_id': 'cc95b56a28712044'}","Centurion, South Africa","[28.0010585, -25.9448996, 28.2712217, -25.7768617]",POINT (28.1361401 -25.860880649999995)
{'place_id': '3699dcb6ee6a1e7e'},"Jacobsbaai, South Africa","[17.8781474, -32.9897118, 17.9031048, -32.9605713]",POINT (17.8906261 -32.975141550000004)
"{'coordinates': {'type': 'Point', 'coordinates': [25.64253557, -25.86358622]}, 'place_id': '150e1ec07e4e2fca'}","Mafikeng, South Africa","[25.4948307, -26.0043449, 25.8154987, -25.7422886]",POINT (25.6551647 -25.87331675)
{'place_id': '07d9f7a576086001'},Boksburg Licensing Department,"[28.28309284567095, -26.226317659801435, 28.28309284567095, -26.226317659801435]",POINT (28.28309284567095 -26.226317659801435)
"{'coordinates': {'type': 'Point', 'coordinates': [18.50796, -33.92444]}, 'place_id': '8b9ec16fdc0d7e55'}","Cape Town, South Africa","[18.3180332, -34.35839, 18.6600898, -33.8849254]",POINT (18.4241 -33.9249)
{'place_id': '07d9f0254b486002'},Motetema,"[29.4575790151158, -25.095807291641542, 29.4575790151158, -25.095807291641542]",POINT (29.4575790151158 -25.095807291641542)
"{'coordinates': {'type': 'Point', 'coordinates': [28.10055556, -26.14277778]}, 'place_id': 'e564d30dc173d2a8'}","Johannesburg, South Africa","[27.7518557, -26.5126489, 28.1843404, -26.0396281]",POINT (27.968098050000002 -26.276138500000002)
"{'coordinates': {'type': 'Point', 'coordinates': [31.0775508, -29.73909256]}, 'place_id': 'c884a1b7e3a91f5e'}","Umhlanga, South Africa","[31.0346564, -29.7608195, 31.0944587, -29.7082913]",POINT (31.06455755 -29.734555399999998)
"{'coordinates': {'type': 'Point', 'coordinates': [29.88553105, -27.37036269]}, 'place_id': 'f227c01256cb9826'}","Volksrust, South Africa","[29.852512, -27.3860233, 29.9267041, -27.3283017]",POINT (29.88960805 -27.3571625)
"{'coordinates': {'type': 'Point', 'coordinates': [29.78681, -28.55344]}, 'place_id': '2c4b6b1d2b440fe2'}","Ladysmith, South Africa","[29.7321138, -28.6035214, 29.8437135, -28.5189085]",POINT (29.787913650000004 -28.56121495)
"{'coordinates': {'type': 'Point', 'coordinates': [18.86646115, -34.11145986]}, 'place_id': 'b743bd4031dd59a1'}","Somerset West, South Africa","[18.7154438, -34.2703306, 18.980373, -33.9999679]",POINT (18.8479084 -34.13514925)
"{'coordinates': {'type': 'Point', 'coordinates': [31.03791739, -29.85008769]}, 'place_id': '9d7cae88ff6a29f5'}","Durban, South Africa","[30.8789097, -30.055938, 31.0662492, -29.7453336]",POINT (30.97257945 -29.9006358)
