place_id,place_name,coords,geometry
"{'coordinates': {'type': 'Point', 'coordinates': [28.08743211, -26.08597168]}, 'place_id': '178a87b8e2eaa375'}","Sandton, South Africa","[27.9829939, -26.1362658, 28.1382322, -25.9811502]",POINT (28.06061305 -26.058708)
{'place_id': '07d9d3ac72883001'},Durban South Toyota,"[30.935211357210925, -29.98284481302009, 30.935211357210925, -29.98284481302009]",POINT (30.935211357210925 -29.98284481302009)
{'place_id': '07d9e4b8d0c85002'},Hluhluwe Imfolozi Game Reserve,"[31.990213677908876, -28.25062434680957, 31.990213677908876, -28.25062434680957]",POINT (31.990213677908876 -28.25062434680957)
{'place_id': '07d9ea6640c83002'},Transnet School of Rail,"[28.24009623868687, -26.03422185004435, 28.24009623868687, -26.03422185004435]",POINT (28.24009623868687 -26.03422185004435)
"{'coordinates': {'type': 'Point', 'coordinates': [27.90133841, -26.21916426]}, 'place_id': '3e46a98adcf05e59'}","Meadowlands, South Africa","[27.8651453, -26.2359005, 27.9219768, -26.1964777]",POINT (27.89356105 -26.2161891)
"{'coordinates': {'type': 'Point', 'coordinates': [30.32349154, -29.57353126]}, 'place_id': '52e073e7724385c3'}","Pietermaritzburg, South Africa","[30.2563496, -29.6999989, 30.4512134, -29.5328007]",POINT (30.3537815 -29.6163998)
"{'coordinates': {'type': 'Point', 'coordinates': [31.05134704, -29.7365378]}, 'place_id': 'f18b2ca47e8f60b5'}","Mount Edgecombe, South Africa","[31.0062948, -29.7472774, 31.0611768, -29.6875277]",POINT (31.0337358 -29.717402550000003)
{'place_id': '07d9f4fb24c82000'},Kuruman,"[23.586315, -27.378735, 23.586315, -27.378735]",POINT (23.586315 -27.378735)
{'place_id': '12c171db2ed58001'},The Bull Ring,"[28.169291, -25.926606, 28.169291, -25.926606]",POINT (28.169291 -25.926606)
"{'coordinates': {'type': 'Point', 'coordinates': [28.2717584, -25.74901711]}, 'place_id': '0e587c59401d0a27'}","Pretoria, South Africa","[27.9483035, -25.9157727, 28.4198285, -25.5894376]",POINT (28.184066 -25.75260515)
"{'coordinates': {'type': 'Point', 'coordinates': [28.35636, -26.49925]}, 'place_id': '3496680caf845cdf'}","Heidelberg, South Africa","[28.3238305, -26.5456518, 28.4009533, -26.4588323]",POINT (28.3623919 -26.50224205)
"{'coordinates': {'type': 'Point', 'coordinates': [30.9344387, -29.84706646]}, 'place_id': '62b0cb0005d01039'}","Westville, South Africa","[30.8898711, -29.8691368, 30.9629445, -29.7929432]",POINT (30.926407800000003 -29.83104)
"{'coordinates': {'type': 'Point', 'coordinates': [23.37817669, -34.05705052]}, 'place_id': '95a6f400665540cb'}","Plettenberg Bay, South Africa","[23.2227087, -34.1112774, 23.4126207, -33.9884379]",POINT (23.3176647 -34.04985765)
{'place_id': '0ccaa3a11795e005'},37 Bath Avenue,"[28.040349, -26.146036, 28.040349, -26.146036]",POINT (28.040349 -26.146036)
{'place_id': '0c988c70ac15a000'},Victoria Yards,"[28.071121, -26.192852, 28.071121, -26.192852]",POINT (28.071121 -26.192852)
"{'coordinates': {'type': 'Point', 'coordinates': [31.04848111, -29.7385819]}, 'place_id': 'f18b2ca47e8f60b5'}","Mount Edgecombe, South Africa","[31.0062948, -29.7472774, 31.0611768, -29.6875277]",POINT (31.0337358 -29.717402550000003)
"{'coordinates': {'type': 'Point', 'coordinates': [30.97031875, -29.81873502]}, 'place_id': '9d7cae88ff6a29f5'}","Durban, South Africa","[30.8789097, -30.055938, 31.0662492, -29.7453336]",POINT (30.97257945 -29.9006358)
{'place_id': '07d9e0e4cc087000'},Diepkloof Square,"[27.949095572629627, -26.242517321462106, 27.949095572629627, -26.242517321462106]",POINT (27.949095572629627 -26.242517321462106)
"{'coordinates': {'type': 'Point', 'coordinates': [18.64703, -33.92698]}, 'place_id': '1d9b85f4cd86b224'}","Bellville, South Africa","[18.589352, -33.9412227, 18.6772826, -33.8393269]",POINT (18.6333173 -33.8902748)
"{'coordinates': {'type': 'Point', 'coordinates': [28.03877505, -25.50720829]}, 'place_id': '9cb62cf35dcf392d'}","Mabopane, South Africa","[27.9456449, -25.5511807, 28.0897592, -25.359426]",POINT (28.01770205 -25.45530335)
"{'coordinates': {'type': 'Point', 'coordinates': [18.48014, -33.93167306]}, 'place_id': '8b9ec16fdc0d7e55'}","Cape Town, South Africa","[18.3180332, -34.35839, 18.6600898, -33.8849254]",POINT (18.4241 -33.9249)
"{'coordinates': {'type': 'Point', 'coordinates': [18.53282368, -33.95876769]}, 'place_id': '8b9ec16fdc0d7e55'}","Cape Town, South Africa","[18.3180332, -34.35839, 18.6600898, -33.8849254]",POINT (18.4241 -33.9249)
{'place_id': '07d9ce3937082002'},SANDF Infantry School,"[22.18640130124402, -33.578498045582805, 22.18640130124402, -33.578498045582805]",POINT (22.18640130124402 -33.578498045582805)
"{'coordinates': {'type': 'Point', 'coordinates': [26.60207, -26.89674]}, 'place_id': 'fac0f37794c4db56'}","Klerksdorp, South Africa","[26.5449086, -26.9235497, 26.7417183, -26.7975464]",POINT (26.64331345 -26.860548050000002)
{'place_id': '1d0bd4aad1c8e9a7'},"Blue Horizon Bay, South Africa","[25.2400108, -33.9810783, 25.2733997, -33.9665941]",POINT (25.25670525 -33.9738362)
{'place_id': '0fc27d40e6546005'},Viewing Deck @ Protea Hotel Kruger Park,"[31.48309380099082, -24.97711528056938, 31.48309380099082, -24.97711528056938]",POINT (31.48309380099082 -24.97711528056938)
{'place_id': '07d9ddc251882001'},Albany Bakery,"[28.149859767240898, -26.21590906708123, 28.149859767240898, -26.21590906708123]",POINT (28.149859767240898 -26.21590906708123)
{'place_id': '102ba8337dd4e000'},Total Petroport N4 Alzu,"[29.793741, -25.833721, 29.793741, -25.833721]",POINT (29.793741 -25.833721)
"{'coordinates': {'type': 'Point', 'coordinates': [30.94835604, -29.84066132]}, 'place_id': '62b0cb0005d01039'}","Westville, South Africa","[30.8898711, -29.8691368, 30.9629445, -29.7929432]",POINT (30.926407800000003 -29.83104)
"{'coordinates': {'type': 'Point', 'coordinates': [18.61346165, -33.99349627]}, 'place_id': '6531dee6c3df3b75'}","Crossroads, South Africa","[18.5740635, -34.0002428, 18.624653, -33.9790622]",POINT (18.59935825 -33.989652500000005)
{'place_id': '07d9e624fa885002'},Bakgatla,"[27.146193490738725, -25.189757437590195, 27.146193490738725, -25.189757437590195]",POINT (27.146193490738725 -25.189757437590195)
"{'coordinates': {'type': 'Point', 'coordinates': [28.14246655, -26.14509465]}, 'place_id': 'e76b82fd63966faf'}","Edenvale, South Africa","[28.1113844, -26.1631758, 28.1958331, -26.1055635]",POINT (28.15360875 -26.13436965)
"{'coordinates': {'type': 'Point', 'coordinates': [28.04252793, -26.18898827]}, 'place_id': 'e564d30dc173d2a8'}","Johannesburg, South Africa","[27.7518557, -26.5126489, 28.1843404, -26.0396281]",POINT (27.968098050000002 -26.276138500000002)
"{'coordinates': {'type': 'Point', 'coordinates': [30.64526936, -29.73668306]}, 'place_id': '71fb3ea197c62943'}","Inchanga, South Africa","[30.6363758, -29.7474811, 30.6876485, -29.6839493]",POINT (30.662012150000002 -29.7157152)
{'place_id': '07d9f1b821c84001'},Droogfontein Solar Station,"[24.77038906241486, -28.599513891970293, 24.77038906241486, -28.599513891970293]",POINT (24.77038906241486 -28.599513891970293)
"{'place_id': '8b9ec16fdc0d7e55', 'coordinates': {'type': 'Point', 'coordinates': [18.46820514, -33.93093923]}}","Cape Town, South Africa","[18.3180332, -34.35839, 18.6600898, -33.8849254]",POINT (18.4241 -33.9249)
{'place_id': '135fbf2800557001'},1st Principles Distilleries,"[18.477539, -31.648593, 18.477539, -31.648593]",POINT (18.477539 -31.648593)
"{'place_id': 'ce95c16ec6ba3d50', 'coordinates': {'type': 'Point', 'coordinates': [28.1212, -26.1907]}}","Bedfordview, South Africa","[28.1127369, -26.1967921, 28.1606167, -26.1491288]",POINT (28.1366768 -26.172960449999998)
{'place_id': '0cb00697e8d50000'},Mall@55,"[28.104167, -25.885197, 28.104167, -25.885197]",POINT (28.104167 -25.885197)
"{'place_id': '71fb3ea197c62943', 'coordinates': {'type': 'Point', 'coordinates': [30.64526936, -29.73668306]}}","Inchanga, South Africa","[30.6363758, -29.7474811, 30.6876485, -29.6839493]",POINT (30.662012150000002 -29.7157152)
"{'place_id': 'f18b2ca47e8f60b5', 'coordinates': {'type': 'Point', 'coordinates': [31.05134704, -29.7365378]}}","Mount Edgecombe, South Africa","[31.0062948, -29.7472774, 31.0611768, -29.6875277]",POINT (31.0337358 -29.717402550000003)
{'place_id': '13edbd3b4c17d001'},News Cafe,"[28.235401931312964, -26.181399664657032, 28.235401931312964, -26.181399664657032]",POINT (28.235401931312964 -26.181399664657032)
"{'place_id': '8b9ec16fdc0d7e55', 'coordinates': {'type': 'Point', 'coordinates': [18.43114633, -33.91759452]}}","Cape Town, South Africa","[18.3180332, -34.35839, 18.6600898, -33.8849254]",POINT (18.4241 -33.9249)
{'place_id': '0fc2ab14df541000'},Pumba Private Game Reserve,"[26.39499664306564, -33.376464843749034, 26.39499664306564, -33.376464843749034]",POINT (26.39499664306564 -33.376464843749034)
"{'place_id': '0e587c59401d0a27', 'coordinates': {'type': 'Point', 'coordinates': [28.1733, -25.6731]}}","Pretoria, South Africa","[27.9483035, -25.9157727, 28.4198285, -25.5894376]",POINT (28.184066 -25.75260515)
{'place_id': '1546b2d78e941001'},Grey Owl Village,"[28.16272664008176, -25.90855481076111, 28.16272664008176, -25.90855481076111]",POINT (28.16272664008176 -25.90855481076111)
"{'coordinates': {'type': 'Point', 'coordinates': [31.06792, -29.72995]}, 'place_id': 'c884a1b7e3a91f5e'}","Umhlanga, South Africa","[31.0346564, -29.7608195, 31.0944587, -29.7082913]",POINT (31.06455755 -29.734555399999998)
"{'coordinates': {'type': 'Point', 'coordinates': [27.8709, -26.1369]}, 'place_id': '1744381d2805a216'}","Roodepoort, South Africa","[27.771294, -26.2656942, 27.9772907, -26.0197293]",POINT (27.87429235 -26.14271175)
{'place_id': '0ec36a16ff947001'},Hennies Sport Bar,"[28.298241, -25.808219, 28.298241, -25.808219]",POINT (28.298241 -25.808219)
{'place_id': '07d9e456a7488002'},Gold Reef City Theme Park,"[28.011531829833984, -26.236573203506882, 28.011531829833984, -26.236573203506882]",POINT (28.011531829833984 -26.236573203506882)
{'place_id': '07d9e09a90c81001'},Sunny Side Park Hotel,"[28.22975, -26.13483, 28.22975, -26.13483]",POINT (28.22975 -26.13483)
"{'coordinates': {'type': 'Point', 'coordinates': [28.04177682, -26.14520398]}, 'place_id': 'e564d30dc173d2a8'}","Johannesburg, South Africa","[27.7518557, -26.5126489, 28.1843404, -26.0396281]",POINT (27.968098050000002 -26.276138500000002)
"{'coordinates': {'type': 'Point', 'coordinates': [28.03696583, -26.14793641]}, 'place_id': 'e564d30dc173d2a8'}","Johannesburg, South Africa","[27.7518557, -26.5126489, 28.1843404, -26.0396281]",POINT (27.968098050000002 -26.276138500000002)
"{'place_id': '80d77440d7bd9308', 'coordinates': {'type': 'Point', 'coordinates': [28.24327, -26.17386]}}","Boksburg, South Africa","[28.1894483, -26.4014473, 28.308244, -26.128581]",POINT (28.248846149999995 -26.26501415)
{'place_id': 'dded07355e9cbcc5'},"Warrenton, South Africa","[24.8291617, -28.1411123, 24.8807443, -28.0915985]",POINT (24.854953000000002 -28.1163554)
"{'place_id': '4e85a6ae418b8033', 'coordinates': {'type': 'Point', 'coordinates': [27.3271235, -26.3273719]}}","Khutsong, South Africa","[27.296466, -26.3616342, 27.3380967, -26.3115651]",POINT (27.317281350000002 -26.33659965)
"{'place_id': '0e587c59401d0a27', 'coordinates': {'type': 'Point', 'coordinates': [28.27012108, -25.74737152]}}","Pretoria, South Africa","[27.9483035, -25.9157727, 28.4198285, -25.5894376]",POINT (28.184066 -25.75260515)
{'place_id': '0e402d8704d4f000'},Cradle Boutique Hotel,"[27.847094, -25.917852, 27.847094, -25.917852]",POINT (27.847094 -25.917852)
{'place_id': '07d9d293af080001'},The Vineyards Office Estate,"[18.625001907348633, -33.85559109516039, 18.625001907348633, -33.85559109516039]",POINT (18.625001907348633 -33.85559109516039)
"{'place_id': 'f11f13da485181c3', 'coordinates': {'type': 'Point', 'coordinates': [18.57329314, -33.96727109]}}","Guguletu, South Africa","[18.5585053, -34.0024526, 18.5874865, -33.9618869]",POINT (18.572995900000002 -33.98216975)
"{'place_id': '62b0cb0005d01039', 'coordinates': {'type': 'Point', 'coordinates': [30.9344387, -29.84706646]}}","Westville, South Africa","[30.8898711, -29.8691368, 30.9629445, -29.7929432]",POINT (30.926407800000003 -29.83104)
"{'place_id': '5a387d9806553017', 'coordinates': {'type': 'Point', 'coordinates': [28.01965429, -32.93994428]}}","Gonubie, South Africa","[27.976928, -32.9600702, 28.0357203, -32.9260186]",POINT (28.00632415 -32.9430444)
{'place_id': '61ec1e4e6c30b79d'},"Zastron, South Africa","[27.0416843, -30.3299648, 27.1013555, -30.2819651]",POINT (27.071519900000002 -30.30596495)
{'place_id': '07d9f76071883000'},Benoni Country Club,"[28.34109382952872, -26.171446869595762, 28.34109382952872, -26.171446869595762]",POINT (28.34109382952872 -26.171446869595762)
"{'place_id': '65246f89990cd015', 'coordinates': {'type': 'Point', 'coordinates': [27.8356, -26.6992]}}","Vanderbijlpark, South Africa","[27.6730851, -26.7995128, 27.8926006, -26.6050833]",POINT (27.78284285 -26.70229805)
{'place_id': '0a63d34d56172001'},Bainsvlei,"[26.12787928972095, -29.073339788350008, 26.12787928972095, -29.073339788350008]",POINT (26.12787928972095 -29.073339788350008)
"{'place_id': 'df6eef91c0b398f0', 'coordinates': {'type': 'Point', 'coordinates': [30.52178122, -29.7316211]}}","Mkhambathini, South Africa","[30.3943989, -30.0462003, 30.680372, -29.6255616]",POINT (30.53738545 -29.83588095)
"{'place_id': '9d7cae88ff6a29f5', 'coordinates': {'type': 'Point', 'coordinates': [30.96796779, -29.83940655]}}","Durban, South Africa","[30.8789097, -30.055938, 31.0662492, -29.7453336]",POINT (30.97257945 -29.9006358)
"{'place_id': '46c1b1ab24d7e11a', 'coordinates': {'type': 'Point', 'coordinates': [28.09315308, -26.04246094]}}","Midrand, South Africa","[28.0140761, -26.0572574, 28.1930256, -25.9195514]",POINT (28.10355085 -25.9884044)
"{'place_id': '0e587c59401d0a27', 'coordinates': {'type': 'Point', 'coordinates': [28.23271788, -25.77115359]}}","Pretoria, South Africa","[27.9483035, -25.9157727, 28.4198285, -25.5894376]",POINT (28.184066 -25.75260515)
{'place_id': '07d9dee53f080001'},Gardens Tennis Club,"[18.410783711482356, -33.93711039419423, 18.410783711482356, -33.93711039419423]",POINT (18.410783711482356 -33.93711039419423)
"{'place_id': 'df6eef91c0b398f0', 'coordinates': {'type': 'Point', 'coordinates': [30.52160998, -29.73160778]}}","Mkhambathini, South Africa","[30.3943989, -30.0462003, 30.680372, -29.6255616]",POINT (30.53738545 -29.83588095)
"{'place_id': '8b9ec16fdc0d7e55', 'coordinates': {'type': 'Point', 'coordinates': [18.43954979, -33.92134931]}}","Cape Town, South Africa","[18.3180332, -34.35839, 18.6600898, -33.8849254]",POINT (18.4241 -33.9249)
{'place_id': '0fc3b00f28147000'},Piekenierskloof Mountain Resort,"[18.958697865422725, -32.618835404865074, 18.958697865422725, -32.618835404865074]",POINT (18.958697865422725 -32.618835404865074)
{'place_id': '07d9e34eee083000'},capetown international,"[27.978754, -26.014503, 27.978754, -26.014503]",POINT (27.978754 -26.014503)
{'place_id': '0fc26b2992942000'},The Kimberley Club,"[24.765728394948407, -28.741068285512025, 24.765728394948407, -28.741068285512025]",POINT (24.765728394948407 -28.741068285512025)
"{'place_id': '5ccdc4a6f900a93f', 'coordinates': {'type': 'Point', 'coordinates': [18.518317, -33.88527491]}}","Milnerton, South Africa","[18.4350199, -33.9208993, 18.5572133, -33.7259229]",POINT (18.4961166 -33.8234111)
"{'place_id': '88cf231591416b11', 'coordinates': {'type': 'Point', 'coordinates': [27.76042, -32.94538]}}","Mdantsane, South Africa","[27.6375413, -33.0043221, 27.790976, -32.9156233]",POINT (27.71425865 -32.9599727)
{'place_id': '07d9f2c97cc84000'},FLSmidth Rustenburg,"[27.238420129342515, -25.60269971474913, 27.238420129342515, -25.60269971474913]",POINT (27.238420129342515 -25.60269971474913)
"{'place_id': '62b0cb0005d01039', 'coordinates': {'type': 'Point', 'coordinates': [30.95960517, -29.83425515]}}","Westville, South Africa","[30.8898711, -29.8691368, 30.9629445, -29.7929432]",POINT (30.926407800000003 -29.83104)
{'place_id': '086a2cb643968000'},"University of Pretoria, Hatfield Campus","[28.232711663880313, -25.755468217501466, 28.232711663880313, -25.755468217501466]",POINT (28.232711663880313 -25.755468217501466)
{'place_id': '07d9f7e84d881000'},Piketburg,"[18.766445368445744, -32.907446400957525, 18.766445368445744, -32.907446400957525]",POINT (18.766445368445744 -32.907446400957525)
"{'coordinates': {'type': 'Point', 'coordinates': [30.90930465, -29.83750025]}, 'place_id': '62b0cb0005d01039'}","Westville, South Africa","[30.8898711, -29.8691368, 30.9629445, -29.7929432]",POINT (30.926407800000003 -29.83104)
"{'coordinates': {'type': 'Point', 'coordinates': [30.97602843, -29.80969037]}, 'place_id': '9d7cae88ff6a29f5'}","Durban, South Africa","[30.8789097, -30.055938, 31.0662492, -29.7453336]",POINT (30.97257945 -29.9006358)
{'place_id': '07d9d7161d883000'},Emfuleni Golf Estate,"[27.843013673040616, -26.744165722298877, 27.843013673040616, -26.744165722298877]",POINT (27.843013673040616 -26.744165722298877)
"{'coordinates': {'type': 'Point', 'coordinates': [30.95659115, -24.35143243]}, 'place_id': '0b54aa4a568f8c93'}","Hoedspruit, South Africa","[30.9147897, -24.400843, 30.996179, -24.3307747]",POINT (30.95548435 -24.365808850000004)
"{'coordinates': {'type': 'Point', 'coordinates': [30.52160998, -29.73160778]}, 'place_id': 'df6eef91c0b398f0'}","Mkhambathini, South Africa","[30.3943989, -30.0462003, 30.680372, -29.6255616]",POINT (30.53738545 -29.83588095)
"{'coordinates': {'type': 'Point', 'coordinates': [18.52834714, -33.88584071]}, 'place_id': '8b9ec16fdc0d7e55'}","Cape Town, South Africa","[18.3180332, -34.35839, 18.6600898, -33.8849254]",POINT (18.4241 -33.9249)
"{'coordinates': {'type': 'Point', 'coordinates': [27.27451, -25.63767]}, 'place_id': '824bcfd389683242'}","Rustenburg, South Africa","[27.1197682, -25.8175774, 27.3357315, -25.5893772]",POINT (27.227749850000002 -25.703477300000003)
{'place_id': '07d9dab771486000'},Gujarati Hindu Sanskruti Kendra,"[31.005741119384766, -29.84320640563965, 31.005741119384766, -29.84320640563965]",POINT (31.005741119384766 -29.84320640563965)
{'place_id': '07d9e3db59883000'},UCT Upper Campus,"[18.460721969604492, -33.95796411492843, 18.460721969604492, -33.95796411492843]",POINT (18.460721969604492 -33.95796411492843)
